food_id,food_name_th,category,category_th,recommended_element,recommended_element_th,taste_profile,recommendation_status,reason_th,source_document_primary,source_page_primary,source_document_secondary,source_page_secondary,principle_source,principle_page,data_note
F136,อาหารหวานมาก,avoid_rule,ข้อควรหลีกเลี่ยง,wind,ธาตุลม,เผ็ดร้อน,avoid,ควรหลีกเลี่ยงตามเอกสาร,ธาตุเจ้าเรือน1(1).pdf,5-6,,,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,เป็นข้อควรระวัง/หลีกเลี่ยงระดับกลุ่มอาหาร ไม่ใช่เมนูแนะนำ
F137,อาหารมันมาก,avoid_rule,ข้อควรหลีกเลี่ยง,wind,ธาตุลม,เผ็ดร้อน,avoid,ควรหลีกเลี่ยงตามเอกสาร,ธาตุเจ้าเรือน1(1).pdf,5-6,,,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,เป็นข้อควรระวัง/หลีกเลี่ยงระดับกลุ่มอาหาร ไม่ใช่เมนูแนะนำ
F138,ผักบุ้ง,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F139,ตำลึง,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F140,ผักกระเฉด,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F141,ผักกระสัง,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F142,สายบัว,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F143,ผักกาดจีน,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F144,ผักกาดนา,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F145,ผักกาดนกเขา,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F146,มะระ,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F147,ผักปรัง,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F148,มะรุม,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F149,มะเขือยาว,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F150,ผักหนาม,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F151,ยอดมันเทศ,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F152,กระเจี๊ยบมอญ,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F153,สะเดา,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F154,ยอดฟักทอง,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F155,หยวกกล้วย,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F156,หม่อน,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F157,กุยช่าย,vegetable_herb,ผักพื้นบ้าน/สมุนไพร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผักพื้นบ้าน/สมุนไพรสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F158,แตงโม,fruit,ผลไม้,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผลไม้สำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F159,มันแกว,fruit,ผลไม้,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผลไม้สำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F160,พุทรา,fruit,ผลไม้,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผลไม้สำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F161,แอปเปิล,fruit,ผลไม้,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างผลไม้สำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F162,ผัดผักบุ้ง,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F163,แกงจืดตำลึง,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F164,ผัดสายบัวใส่พริก,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F165,แกงส้มมะรุม,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F166,แกงคูน,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F167,แกงจืดมะระ,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F168,แกงส้มหยวกกล้วยใส่ปลาช่อน,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F169,ยำผักกระเฉด,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F170,ผักหนามผัดน้ำมันหอย,menu,เมนูอาหาร,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเมนูอาหารสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F171,ซาหริ่ม,snack,อาหารว่าง,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างอาหารว่างสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F172,ไอศกรีม,snack,อาหารว่าง,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างอาหารว่างสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F173,น้ำแข็งไส,snack,อาหารว่าง,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างอาหารว่างสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
F174,น้ำแตงโมปั่น,drink,เครื่องดื่ม,fire,ธาตุไฟ,ขม|เย็น|จืด,recommended,"เอกสารจัดเป็นตัวอย่างเครื่องดื่มสำหรับผู้ที่มีแนวโน้มธาตุไฟ ซึ่งควรเน้นรส ขม, เย็น, จืด",อาหารและสมุนไพรตามธาตุเจ้าเรือน.pdf,5,ธาตุเจ้าเรือน1(1).pdf,6-7,โหราเวชศาสตร์ทางการแพทย์แผนไทย (ธาตุเจ้าเรือน).pdf,6,ถอดตามหมวดที่เอกสารจัดไว้; taste_profile เป็นรสที่แนะนำประจำธาตุ ไม่ใช่การยืนยันว่าอาหารรายการนี้มีครบทุกรสดังกล่าว
